,Fatalities,Confirmed Cases
1313,4057.0,59324.0
1314,4286.0,63100.0
1315,4603.0,67446.0
1316,5083.0,73235.0
1317,5513.0,79685.0
1318,6006.0,87187.0
1319,6412.0,92202.0
1320,6761.0,97100.0
1321,7051.0,101826.0
1322,7367.0,108620.0
1323,7938.0,115455.0
1324,8588.0,126611.0
1325,9190.0,135773.0
1326,10017.0,146894.0
1327,10656.0,156061.0
1328,11123.0,162699.0
1329,11653.0,169594.0
1330,12461.0,178214.0
1331,13240.0,190137.0
1332,13999.0,203165.0
1333,1.0,133.0
1334,1.0,134.0
1335,1.0,135.0
1336,1.0,135.0
1337,1.0,135.0
1338,1.0,135.0
1339,1.0,135.0
1340,1.0,135.0
1341,1.0,136.0
1342,1.0,136.0
1343,1.0,136.0
1344,1.0,136.0
1345,1.0,136.0
1346,1.0,136.0
1347,1.0,136.0
1348,1.0,136.0
1349,1.0,137.0
1350,1.0,138.0
1351,1.0,138.0
1352,1.0,138.0
1353,1.0,138.0
1354,1.0,138.0
1355,1.0,138.0
1356,1.0,138.0
1357,1.0,138.0
1358,1.0,138.0
1359,1.0,138.0
1360,1.0,138.0
1361,1.0,138.0
1362,1.0,138.0
1363,1.0,138.0
1364,1.0,138.0
1365,1.0,138.0
1366,1.0,138.0
1367,1.0,139.0
1368,1.0,141.0
1369,1.0,141.0
1370,1.0,141.0
1371,1.0,141.0
1372,1.0,141.0
1373,1.0,141.0
1374,1.0,141.0
1375,1.0,141.0
1376,10.0,457.0
1377,14.0,485.0
1378,17.0,503.0
1379,20.0,531.0
1380,22.0,549.0
1381,23.0,577.0
1382,24.0,593.0
1383,24.0,618.0
1384,25.0,635.0
1385,28.0,661.0
1386,29.0,675.0
1387,32.0,685.0
1388,35.0,713.0
1389,36.0,747.0
1390,38.0,800.0
1391,41.0,846.0
1392,41.0,878.0
1393,42.0,894.0
1394,43.0,929.0
1395,45.0,975.0
1396,49.0,1024.0
1397,52.0,1097.0
1398,54.0,1234.0
1399,55.0,1247.0
1400,56.0,1300.0
1401,58.0,1363.0
1402,58.0,1399.0
1403,64.0,1447.0
1404,66.0,1506.0
1405,68.0,1555.0
1406,72.0,1594.0
1407,73.0,1618.0
1408,78.0,1652.0
1409,80.0,1704.0
1410,84.0,1778.0
1411,84.0,1829.0
1412,86.0,1872.0
1413,90.0,1921.0
1414,91.0,1965.0
1415,93.0,1990.0
1416,95.0,2023.0
1417,96.0,2069.0
1418,99.0,2100.0
1419,16.0,288.0
1420,16.0,302.0
1421,16.0,318.0
1422,17.0,345.0
1423,18.0,364.0
1424,19.0,384.0
1425,23.0,414.0
1426,24.0,443.0
1427,24.0,443.0
1428,27.0,484.0
1429,27.0,497.0
1430,27.0,497.0
1431,30.0,528.0
1432,32.0,542.0
1433,32.0,546.0
1434,35.0,557.0
1435,36.0,565.0
1436,36.0,576.0
1437,38.0,581.0
1438,38.0,600.0
1439,39.0,609.0
1440,41.0,616.0
1441,41.0,629.0
1442,41.0,629.0
1443,42.0,632.0
1444,42.0,635.0
1445,42.0,638.0
1446,43.0,641.0
1447,43.0,645.0
1448,44.0,649.0
1449,44.0,652.0
1450,45.0,662.0
1451,46.0,672.0
1452,48.0,688.0
1453,48.0,729.0
1454,48.0,736.0
1455,48.0,744.0
1456,48.0,748.0
1457,49.0,751.0
1458,50.0,760.0
1459,51.0,766.0
1460,51.0,773.0
1461,51.0,773.0
1462,1.0,20.0
1463,1.0,20.0
1464,1.0,21.0
1465,1.0,21.0
1466,1.0,22.0
1467,1.0,22.0
1468,3.0,22.0
1469,3.0,23.0
1470,3.0,27.0
1471,3.0,38.0
1472,4.0,41.0
1473,4.0,62.0
1474,4.0,63.0
1475,4.0,74.0
1476,4.0,85.0
1477,4.0,88.0
1478,5.0,98.0
1479,5.0,111.0
1480,5.0,119.0
1481,5.0,121.0
1482,5.0,123.0
1483,5.0,139.0
1484,5.0,144.0
1485,5.0,146.0
1486,5.0,146.0
1487,5.0,146.0
1488,5.0,150.0
1489,6.0,150.0
1490,6.0,151.0
1491,6.0,151.0
1492,6.0,151.0
1493,6.0,155.0
1494,6.0,161.0
1495,6.0,161.0
1496,6.0,161.0
1497,6.0,176.0
1498,6.0,177.0
1499,6.0,178.0
1500,6.0,180.0
1501,6.0,180.0
1502,6.0,180.0
1503,6.0,181.0
1504,6.0,181.0
1505,-0.0,3.0
1506,0.0,3.0
1507,0.0,3.0
1508,0.0,3.0
1509,-0.0,3.0
1510,-0.0,3.0
1511,-0.0,3.0
1512,-0.0,3.0
1513,-0.0,3.0
1514,0.0,5.0
1515,0.0,5.0
1516,1.0,5.0
1517,1.0,5.0
1518,1.0,5.0
1519,1.0,5.0
1520,1.0,5.0
1521,1.0,5.0
1522,1.0,5.0
1523,1.0,5.0
1524,1.0,5.0
1525,1.0,11.0
1526,1.0,11.0
1527,1.0,11.0
1528,1.0,11.0
1529,1.0,11.0
1530,1.0,11.0
1531,1.0,11.0
1532,1.0,11.0
1533,1.0,11.0
1534,1.0,11.0
1535,1.0,15.0
1536,1.0,15.0
1537,1.0,15.0
1538,1.0,15.0
1539,1.0,15.0
1540,1.0,15.0
1541,1.0,15.0
1542,1.0,15.0
1543,1.0,15.0
1544,1.0,15.0
1545,1.0,15.0
1546,1.0,15.0
1547,1.0,15.0
1548,1.0,6.0
1549,1.0,6.0
1550,1.0,7.0
1551,1.0,7.0
1552,1.0,7.0
1553,1.0,7.0
1554,1.0,7.0
1555,1.0,7.0
1556,1.0,7.0
1557,1.0,8.0
1558,1.0,8.0
1559,1.0,10.0
1560,1.0,11.0
1561,1.0,56.0
1562,1.0,56.0
1563,1.0,56.0
1564,1.0,58.0
1565,1.0,61.0
1566,1.0,67.0
1567,1.0,68.0
1568,1.0,73.0
1569,1.0,82.0
1570,1.0,88.0
1571,1.0,90.0
1572,1.0,106.0
1573,1.0,109.0
1574,1.0,114.0
1575,1.0,114.0
1576,1.0,121.0
1577,1.0,122.0
1578,2.0,152.0
1579,2.0,165.0
1580,2.0,175.0
1581,2.0,186.0
1582,2.0,191.0
1583,2.0,218.0
1584,2.0,230.0
1585,2.0,236.0
1586,2.0,246.0
1587,2.0,260.0
1588,2.0,267.0
1589,2.0,289.0
1590,2.0,315.0
1591,-0.0,110.0
1592,-0.0,114.0
1593,0.0,114.0
1594,-0.0,114.0
1595,-0.0,114.0
1596,0.0,115.0
1597,-0.0,117.0
1598,-0.0,119.0
1599,-0.0,119.0
1600,0.0,120.0
1601,0.0,122.0
1602,0.0,122.0
1603,0.0,122.0
1604,0.0,122.0
1605,-0.0,122.0
1606,0.0,122.0
1607,-0.0,122.0
1608,-0.0,122.0
1609,-0.0,122.0
1610,-0.0,122.0
1611,0.0,122.0
1612,0.0,122.0
1613,0.0,122.0
1614,0.0,122.0
1615,0.0,122.0
1616,-0.0,122.0
1617,-0.0,122.0
1618,-0.0,122.0
1619,0.0,122.0
1620,0.0,122.0
1621,-0.0,122.0
1622,-0.0,122.0
1623,-0.0,122.0
1624,0.0,122.0
1625,-0.0,122.0
1626,-0.0,122.0
1627,0.0,122.0
1628,0.0,122.0
1629,0.0,122.0
1630,-0.0,122.0
1631,-0.0,122.0
1632,-0.0,122.0
1633,-0.0,122.0
1634,7.0,306.0
1635,8.0,509.0
1636,9.0,555.0
1637,9.0,650.0
1638,9.0,658.0
1639,9.0,658.0
1640,10.0,730.0
1641,10.0,730.0
1642,12.0,820.0
1643,12.0,820.0
1644,12.0,820.0
1645,12.0,820.0
1646,14.0,848.0
1647,17.0,848.0
1648,22.0,996.0
1649,22.0,996.0
1650,22.0,1017.0
1651,42.0,1017.0
1652,42.0,1163.0
1653,43.0,1163.0
1654,43.0,1163.0
1655,43.0,1334.0
1656,43.0,1430.0
1657,53.0,1518.0
1658,56.0,1621.0
1659,58.0,1705.0
1660,58.0,1705.0
1661,61.0,1832.0
1662,61.0,1832.0
1663,61.0,1832.0
1664,64.0,2077.0
1665,64.0,2077.0
1666,64.0,2104.0
1667,64.0,2104.0
1668,108.0,2265.0
1669,108.0,2267.0
1670,108.0,2267.0
1671,108.0,2274.0
1672,114.0,2579.0
1673,125.0,2689.0
1674,125.0,2689.0
1675,136.0,2800.0
1676,139.0,2954.0
1677,20.0,939.0
1678,27.0,1035.0
1679,19.0,1080.0
1680,38.0,1312.0
1681,30.0,1379.0
1682,51.0,1488.0
1683,58.0,1594.0
1684,71.0,1720.0
1685,65.0,1837.0
1686,77.0,1942.0
1687,73.0,2024.0
1688,94.0,2139.0
1689,89.0,2252.0
1690,89.0,2350.0
1691,67.0,2566.0
1692,61.0,2733.0
1693,76.0,2862.0
1694,54.0,2968.0
1695,50.0,3137.0
1696,64.0,3282.0
1697,74.0,3471.0
1698,74.0,3607.0
1699,76.0,3742.0
1700,65.0,3863.0
1701,69.0,4002.0
1702,79.0,4134.0
1703,87.0,4261.0
1704,95.0,4404.0
1705,119.0,4537.0
1706,61.0,4694.0
1707,53.0,4826.0
1708,99.0,5041.0
1709,102.0,5162.0
1710,106.0,5267.0
1711,108.0,5390.0
1712,85.0,5516.0
1713,121.0,5638.0
1714,140.0,5742.0
1715,127.0,5840.0
1716,127.0,5938.0
1717,122.0,6034.0
1718,127.0,6130.0
1719,164.0,6231.0
1720,20.0,939.0
1721,27.0,1035.0
1722,19.0,1080.0
1723,38.0,1312.0
1724,30.0,1379.0
1725,51.0,1488.0
1726,58.0,1594.0
1727,71.0,1720.0
1728,65.0,1837.0
1729,77.0,1942.0
1730,73.0,2024.0
1731,94.0,2139.0
1732,89.0,2252.0
1733,89.0,2350.0
1734,67.0,2566.0
1735,61.0,2733.0
1736,76.0,2862.0
1737,54.0,2968.0
1738,50.0,3137.0
1739,64.0,3282.0
1740,74.0,3471.0
1741,74.0,3607.0
1742,76.0,3742.0
1743,65.0,3863.0
1744,69.0,4002.0
1745,79.0,4134.0
1746,87.0,4261.0
1747,95.0,4404.0
1748,119.0,4537.0
1749,61.0,4694.0
1750,53.0,4826.0
1751,99.0,5041.0
1752,102.0,5162.0
1753,106.0,5267.0
1754,108.0,5390.0
1755,85.0,5516.0
1756,121.0,5638.0
1757,140.0,5742.0
1758,127.0,5840.0
1759,127.0,5938.0
1760,122.0,6034.0
1761,127.0,6130.0
1762,164.0,6231.0
1763,20.0,939.0
1764,27.0,1035.0
1765,19.0,1080.0
1766,38.0,1312.0
1767,30.0,1379.0
1768,51.0,1488.0
1769,58.0,1594.0
1770,71.0,1720.0
1771,65.0,1837.0
1772,77.0,1942.0
1773,73.0,2024.0
1774,94.0,2139.0
1775,89.0,2252.0
1776,89.0,2350.0
1777,67.0,2566.0
1778,61.0,2733.0
1779,76.0,2862.0
1780,54.0,2968.0
1781,50.0,3137.0
1782,64.0,3282.0
1783,74.0,3471.0
1784,74.0,3607.0
1785,76.0,3742.0
1786,65.0,3863.0
1787,69.0,4002.0
1788,79.0,4134.0
1789,87.0,4261.0
1790,95.0,4404.0
1791,119.0,4537.0
1792,61.0,4694.0
1793,53.0,4826.0
1794,99.0,5041.0
1795,102.0,5162.0
1796,106.0,5267.0
1797,108.0,5390.0
1798,85.0,5516.0
1799,121.0,5638.0
1800,140.0,5742.0
1801,127.0,5840.0
1802,127.0,5938.0
1803,122.0,6034.0
1804,127.0,6130.0
1805,164.0,6231.0
1806,20.0,939.0
1807,27.0,1035.0
1808,19.0,1080.0
1809,38.0,1312.0
1810,30.0,1379.0
1811,51.0,1488.0
1812,58.0,1594.0
1813,71.0,1720.0
1814,65.0,1837.0
1815,77.0,1942.0
1816,73.0,2024.0
1817,94.0,2139.0
1818,89.0,2252.0
1819,89.0,2350.0
1820,67.0,2566.0
1821,61.0,2733.0
1822,76.0,2862.0
1823,54.0,2968.0
1824,50.0,3137.0
1825,64.0,3282.0
1826,74.0,3471.0
1827,74.0,3607.0
1828,76.0,3742.0
1829,65.0,3863.0
1830,69.0,4002.0
1831,79.0,4134.0
1832,87.0,4261.0
1833,95.0,4404.0
1834,119.0,4537.0
1835,61.0,4694.0
1836,53.0,4826.0
1837,99.0,5041.0
1838,102.0,5162.0
1839,106.0,5267.0
1840,108.0,5390.0
1841,85.0,5516.0
1842,121.0,5638.0
1843,140.0,5742.0
1844,127.0,5840.0
1845,127.0,5938.0
1846,122.0,6034.0
1847,127.0,6130.0
1848,164.0,6231.0
1849,20.0,939.0
1850,27.0,1035.0
1851,19.0,1080.0
1852,38.0,1312.0
1853,30.0,1379.0
1854,51.0,1488.0
1855,58.0,1594.0
1856,71.0,1720.0
1857,65.0,1837.0
1858,77.0,1942.0
1859,73.0,2024.0
1860,94.0,2139.0
1861,89.0,2252.0
1862,89.0,2350.0
1863,67.0,2566.0
1864,61.0,2733.0
1865,76.0,2862.0
1866,54.0,2968.0
1867,50.0,3137.0
1868,64.0,3282.0
1869,74.0,3471.0
1870,74.0,3607.0
1871,76.0,3742.0
1872,65.0,3863.0
1873,69.0,4002.0
1874,79.0,4134.0
1875,87.0,4261.0
1876,95.0,4404.0
1877,119.0,4537.0
1878,61.0,4694.0
1879,53.0,4826.0
1880,99.0,5041.0
1881,102.0,5162.0
1882,106.0,5267.0
1883,108.0,5390.0
1884,85.0,5516.0
1885,121.0,5638.0
1886,140.0,5742.0
1887,127.0,5840.0
1888,127.0,5938.0
1889,122.0,6034.0
1890,127.0,6130.0
1891,164.0,6231.0
1892,20.0,939.0
1893,27.0,1035.0
1894,19.0,1080.0
1895,38.0,1312.0
1896,30.0,1379.0
1897,51.0,1488.0
1898,58.0,1594.0
1899,71.0,1720.0
1900,65.0,1837.0
1901,77.0,1942.0
1902,73.0,2024.0
1903,94.0,2139.0
1904,89.0,2252.0
1905,89.0,2350.0
1906,67.0,2566.0
1907,61.0,2733.0
1908,76.0,2862.0
1909,54.0,2968.0
1910,50.0,3137.0
1911,64.0,3282.0
1912,74.0,3471.0
1913,74.0,3607.0
1914,76.0,3742.0
1915,65.0,3863.0
1916,69.0,4002.0
1917,79.0,4134.0
1918,87.0,4261.0
1919,95.0,4404.0
1920,119.0,4537.0
1921,61.0,4694.0
1922,53.0,4826.0
1923,99.0,5041.0
1924,102.0,5162.0
1925,106.0,5267.0
1926,108.0,5390.0
1927,85.0,5516.0
1928,121.0,5638.0
1929,140.0,5742.0
1930,127.0,5840.0
1931,127.0,5938.0
1932,122.0,6034.0
1933,127.0,6130.0
1934,164.0,6231.0
1935,20.0,939.0
1936,27.0,1035.0
1937,19.0,1080.0
1938,38.0,1312.0
1939,30.0,1379.0
1940,51.0,1488.0
1941,58.0,1594.0
1942,71.0,1720.0
1943,65.0,1837.0
1944,77.0,1942.0
1945,73.0,2024.0
1946,94.0,2139.0
1947,89.0,2252.0
1948,89.0,2350.0
1949,67.0,2566.0
1950,61.0,2733.0
1951,76.0,2862.0
1952,54.0,2968.0
1953,50.0,3137.0
1954,64.0,3282.0
1955,74.0,3471.0
1956,74.0,3607.0
1957,76.0,3742.0
1958,65.0,3863.0
1959,69.0,4002.0
1960,79.0,4134.0
1961,87.0,4261.0
1962,95.0,4404.0
1963,119.0,4537.0
1964,61.0,4694.0
1965,53.0,4826.0
1966,99.0,5041.0
1967,102.0,5162.0
1968,106.0,5267.0
1969,108.0,5390.0
1970,85.0,5516.0
1971,121.0,5638.0
1972,140.0,5742.0
1973,127.0,5840.0
1974,127.0,5938.0
1975,122.0,6034.0
1976,127.0,6130.0
1977,164.0,6231.0
1978,20.0,939.0
1979,27.0,1035.0
1980,19.0,1080.0
1981,38.0,1312.0
1982,30.0,1379.0
1983,51.0,1488.0
1984,58.0,1594.0
1985,71.0,1720.0
1986,65.0,1837.0
1987,77.0,1942.0
1988,73.0,2024.0
1989,94.0,2139.0
1990,89.0,2252.0
1991,89.0,2350.0
1992,67.0,2566.0
1993,61.0,2733.0
1994,76.0,2862.0
1995,54.0,2968.0
1996,50.0,3137.0
1997,64.0,3282.0
1998,74.0,3471.0
1999,74.0,3607.0
2000,76.0,3742.0
2001,65.0,3863.0
2002,69.0,4002.0
2003,79.0,4134.0
2004,87.0,4261.0
2005,95.0,4404.0
2006,119.0,4537.0
2007,61.0,4694.0
2008,53.0,4826.0
2009,99.0,5041.0
2010,102.0,5162.0
2011,106.0,5267.0
2012,108.0,5390.0
2013,85.0,5516.0
2014,121.0,5638.0
2015,140.0,5742.0
2016,127.0,5840.0
2017,127.0,5938.0
2018,122.0,6034.0
2019,127.0,6130.0
2020,164.0,6231.0
2021,20.0,939.0
2022,27.0,1035.0
2023,19.0,1080.0
2024,38.0,1312.0
2025,30.0,1379.0
2026,51.0,1488.0
2027,58.0,1594.0
2028,71.0,1720.0
2029,65.0,1837.0
2030,77.0,1942.0
2031,73.0,2024.0
2032,94.0,2139.0
2033,89.0,2252.0
2034,89.0,2350.0
2035,67.0,2566.0
2036,61.0,2733.0
2037,76.0,2862.0
2038,54.0,2968.0
2039,50.0,3137.0
2040,64.0,3282.0
2041,74.0,3471.0
2042,74.0,3607.0
2043,76.0,3742.0
2044,65.0,3863.0
2045,69.0,4002.0
2046,79.0,4134.0
2047,87.0,4261.0
2048,95.0,4404.0
2049,119.0,4537.0
2050,61.0,4694.0
2051,53.0,4826.0
2052,99.0,5041.0
2053,102.0,5162.0
2054,106.0,5267.0
2055,108.0,5390.0
2056,85.0,5516.0
2057,121.0,5638.0
2058,140.0,5742.0
2059,127.0,5840.0
2060,127.0,5938.0
2061,122.0,6034.0
2062,127.0,6130.0
2063,164.0,6231.0
2064,20.0,939.0
2065,27.0,1035.0
2066,19.0,1080.0
2067,38.0,1312.0
2068,30.0,1379.0
2069,51.0,1488.0
2070,58.0,1594.0
2071,71.0,1720.0
2072,65.0,1837.0
2073,77.0,1942.0
2074,73.0,2024.0
2075,94.0,2139.0
2076,89.0,2252.0
2077,89.0,2350.0
2078,67.0,2566.0
2079,61.0,2733.0
2080,76.0,2862.0
2081,54.0,2968.0
2082,50.0,3137.0
2083,64.0,3282.0
2084,74.0,3471.0
2085,74.0,3607.0
2086,76.0,3742.0
2087,65.0,3863.0
2088,69.0,4002.0
2089,79.0,4134.0
2090,87.0,4261.0
2091,95.0,4404.0
2092,119.0,4537.0
2093,61.0,4694.0
2094,53.0,4826.0
2095,99.0,5041.0
2096,102.0,5162.0
2097,106.0,5267.0
2098,108.0,5390.0
2099,85.0,5516.0
2100,121.0,5638.0
2101,140.0,5742.0
2102,127.0,5840.0
2103,127.0,5938.0
2104,122.0,6034.0
2105,127.0,6130.0
2106,164.0,6231.0
2107,20.0,939.0
2108,27.0,1035.0
2109,19.0,1080.0
2110,38.0,1312.0
2111,30.0,1379.0
2112,51.0,1488.0
2113,58.0,1594.0
2114,71.0,1720.0
2115,65.0,1837.0
2116,77.0,1942.0
2117,73.0,2024.0
2118,94.0,2139.0
2119,89.0,2252.0
2120,89.0,2350.0
2121,67.0,2566.0
2122,61.0,2733.0
2123,76.0,2862.0
2124,54.0,2968.0
2125,50.0,3137.0
2126,64.0,3282.0
2127,74.0,3471.0
2128,74.0,3607.0
2129,76.0,3742.0
2130,65.0,3863.0
2131,69.0,4002.0
2132,79.0,4134.0
2133,87.0,4261.0
2134,95.0,4404.0
2135,119.0,4537.0
2136,61.0,4694.0
2137,53.0,4826.0
2138,99.0,5041.0
2139,102.0,5162.0
2140,106.0,5267.0
2141,108.0,5390.0
2142,85.0,5516.0
2143,121.0,5638.0
2144,140.0,5742.0
2145,127.0,5840.0
2146,127.0,5938.0
2147,122.0,6034.0
2148,127.0,6130.0
2149,164.0,6231.0
2150,20.0,939.0
2151,27.0,1035.0
2152,19.0,1080.0
2153,38.0,1312.0
2154,30.0,1379.0
2155,51.0,1488.0
2156,58.0,1594.0
2157,71.0,1720.0
2158,65.0,1837.0
2159,77.0,1942.0
2160,73.0,2024.0
2161,94.0,2139.0
2162,89.0,2252.0
2163,89.0,2350.0
2164,67.0,2566.0
2165,61.0,2733.0
2166,76.0,2862.0
2167,54.0,2968.0
2168,50.0,3137.0
2169,64.0,3282.0
2170,74.0,3471.0
2171,74.0,3607.0
2172,76.0,3742.0
2173,65.0,3863.0
2174,69.0,4002.0
2175,79.0,4134.0
2176,87.0,4261.0
2177,95.0,4404.0
2178,119.0,4537.0
2179,61.0,4694.0
2180,53.0,4826.0
2181,99.0,5041.0
2182,102.0,5162.0
2183,106.0,5267.0
2184,108.0,5390.0
2185,85.0,5516.0
2186,121.0,5638.0
2187,140.0,5742.0
2188,127.0,5840.0
2189,127.0,5938.0
2190,122.0,6034.0
2191,127.0,6130.0
2192,164.0,6231.0
2193,-0.0,3.0
2194,-0.0,8.0
2195,0.0,8.0
2196,0.0,8.0
2197,0.0,8.0
2198,-0.0,8.0
2199,-0.0,8.0
2200,-0.0,8.0
2201,0.0,8.0
2202,-0.0,8.0
2203,0.0,8.0
2204,-0.0,11.0
2205,-0.0,11.0
2206,-0.0,12.0
2207,0.0,12.0
2208,-0.0,12.0
2209,0.0,12.0
2210,0.0,12.0
2211,-0.0,12.0
2212,-0.0,14.0
2213,-0.0,14.0
2214,0.0,16.0
2215,0.0,16.0
2216,-0.0,16.0
2217,-0.0,19.0
2218,0.0,19.0
2219,-0.0,50.0
2220,-0.0,50.0
2221,0.0,50.0
2222,0.0,72.0
2223,0.0,72.0
2224,-0.0,72.0
2225,0.0,85.0
2226,-0.0,85.0
2227,-0.0,94.0
2228,0.0,94.0
2229,-0.0,143.0
2230,0.0,143.0
2231,-0.0,143.0
2232,0.0,143.0
2233,0.0,143.0
2234,-0.0,143.0
2235,0.0,143.0
2236,0.0,8.0
2237,0.0,8.0
2238,-0.0,9.0
2239,0.0,9.0
2240,0.0,9.0
2241,-0.0,10.0
2242,0.0,10.0
2243,0.0,11.0
2244,0.0,11.0
2245,0.0,11.0
2246,0.0,18.0
2247,-0.0,23.0
2248,-0.0,23.0
2249,0.0,23.0
2250,0.0,27.0
2251,-0.0,27.0
2252,-0.0,33.0
2253,0.0,33.0
2254,0.0,33.0
2255,-0.0,33.0
2256,-0.0,33.0
2257,0.0,33.0
2258,0.0,40.0
2259,0.0,46.0
2260,0.0,46.0
2261,0.0,46.0
2262,2.0,52.0
2263,2.0,52.0
2264,5.0,73.0
2265,5.0,73.0
2266,10.0,117.0
2267,10.0,117.0
2268,10.0,117.0
2269,17.0,170.0
2270,17.0,170.0
2271,27.0,253.0
2272,28.0,260.0
2273,31.0,322.0
2274,31.0,322.0
2275,31.0,322.0
2276,40.0,357.0
2277,42.0,372.0
2278,46.0,399.0
2279,18.0,3404.0
2280,22.0,3737.0
2281,27.0,4161.0
2282,34.0,4471.0
2283,37.0,4815.0
2284,43.0,5116.0
2285,48.0,5546.0
2286,57.0,5972.0
2287,65.0,6501.0
2288,73.0,6927.0
2289,80.0,7213.0
2290,82.0,7525.0
2291,92.0,7917.0
2292,94.0,8273.0
2293,105.0,8807.0
2294,116.0,9252.0
2295,126.0,9730.0
2296,133.0,10088.0
2297,139.0,10507.0
2298,147.0,10832.0
2299,160.0,11296.0
2300,168.0,11812.0
2301,174.0,12306.0
2302,181.0,12858.0
2303,189.0,13331.0
2304,198.0,13813.0
2305,207.0,14365.0
2306,216.0,14885.0
2307,227.0,16023.0
2308,234.0,17008.0
2309,247.0,18435.0
2310,260.0,19663.0
2311,270.0,20643.0
2312,275.0,22016.0
2313,281.0,23048.0
2314,285.0,24581.0
2315,294.0,25972.0
2316,304.0,27219.0
2317,312.0,28866.0
2318,323.0,30063.0
2319,335.0,31721.0
2320,346.0,34381.0
2321,368.0,37040.0
2322,85.0,2498.0
2323,88.0,2500.0
2324,89.0,2501.0
2325,86.0,2503.0
2326,91.0,2505.0
2327,90.0,2507.0
2328,90.0,2509.0
2329,90.0,2512.0
2330,88.0,2513.0
2331,89.0,2516.0
2332,91.0,2519.0
2333,107.0,2522.0
2334,91.0,2524.0
2335,97.0,2526.0
2336,99.0,2527.0
2337,94.0,2538.0
2338,85.0,2539.0
2339,86.0,2540.0
2340,90.0,2540.0
2341,92.0,2541.0
2342,83.0,2541.0
2343,88.0,2542.0
2344,97.0,2542.0
2345,96.0,2543.0
2346,96.0,2543.0
2347,99.0,2543.0
2348,99.0,2544.0
2349,98.0,2544.0
2350,97.0,2544.0
2351,102.0,2544.0
2352,108.0,2544.0
2353,112.0,2544.0
2354,115.0,2544.0
2355,111.0,2544.0
2356,112.0,2545.0
2357,112.0,2545.0
2358,117.0,2545.0
2359,117.0,2545.0
2360,116.0,2546.0
2361,114.0,2546.0
2362,119.0,2546.0
2363,124.0,2546.0
2364,125.0,2546.0
2365,85.0,2498.0
2366,88.0,2500.0
2367,89.0,2501.0
2368,86.0,2503.0
2369,91.0,2505.0
2370,90.0,2507.0
2371,90.0,2509.0
2372,90.0,2512.0
2373,88.0,2513.0
2374,89.0,2516.0
2375,91.0,2519.0
2376,107.0,2522.0
2377,91.0,2524.0
2378,97.0,2526.0
2379,99.0,2527.0
2380,94.0,2538.0
2381,85.0,2539.0
2382,86.0,2540.0
2383,90.0,2540.0
2384,92.0,2541.0
2385,83.0,2541.0
2386,88.0,2542.0
2387,97.0,2542.0
2388,96.0,2543.0
2389,96.0,2543.0
2390,99.0,2543.0
2391,99.0,2544.0
2392,98.0,2544.0
2393,97.0,2544.0
2394,102.0,2544.0
2395,108.0,2544.0
2396,112.0,2544.0
2397,115.0,2544.0
2398,111.0,2544.0
2399,112.0,2545.0
2400,112.0,2545.0
2401,117.0,2545.0
2402,117.0,2545.0
2403,116.0,2546.0
2404,114.0,2546.0
2405,119.0,2546.0
2406,124.0,2546.0
2407,125.0,2546.0
2408,85.0,2498.0
2409,88.0,2500.0
2410,89.0,2501.0
2411,86.0,2503.0
2412,91.0,2505.0
2413,90.0,2507.0
2414,90.0,2509.0
2415,90.0,2512.0
2416,88.0,2513.0
2417,89.0,2516.0
2418,91.0,2519.0
2419,107.0,2522.0
2420,91.0,2524.0
2421,97.0,2526.0
2422,99.0,2527.0
2423,94.0,2538.0
2424,85.0,2539.0
2425,86.0,2540.0
2426,90.0,2540.0
2427,92.0,2541.0
2428,83.0,2541.0
2429,88.0,2542.0
2430,97.0,2542.0
2431,96.0,2543.0
2432,96.0,2543.0
2433,99.0,2543.0
2434,99.0,2544.0
2435,98.0,2544.0
2436,97.0,2544.0
2437,102.0,2544.0
2438,108.0,2544.0
2439,112.0,2544.0
2440,115.0,2544.0
2441,111.0,2544.0
2442,112.0,2545.0
2443,112.0,2545.0
2444,117.0,2545.0
2445,117.0,2545.0
2446,116.0,2546.0
2447,114.0,2546.0
2448,119.0,2546.0
2449,124.0,2546.0
2450,125.0,2546.0
2451,85.0,2498.0
2452,88.0,2500.0
2453,89.0,2501.0
2454,86.0,2503.0
2455,91.0,2505.0
2456,90.0,2507.0
2457,90.0,2509.0
2458,90.0,2512.0
2459,88.0,2513.0
2460,89.0,2516.0
2461,91.0,2519.0
2462,107.0,2522.0
2463,91.0,2524.0
2464,97.0,2526.0
2465,99.0,2527.0
2466,94.0,2538.0
2467,85.0,2539.0
2468,86.0,2540.0
2469,90.0,2540.0
2470,92.0,2541.0
2471,83.0,2541.0
2472,88.0,2542.0
2473,97.0,2542.0
2474,96.0,2543.0
2475,96.0,2543.0
2476,99.0,2543.0
2477,99.0,2544.0
2478,98.0,2544.0
2479,97.0,2544.0
2480,102.0,2544.0
2481,108.0,2544.0
2482,112.0,2544.0
2483,115.0,2544.0
2484,111.0,2544.0
2485,112.0,2545.0
2486,112.0,2545.0
2487,117.0,2545.0
2488,117.0,2545.0
2489,116.0,2546.0
2490,114.0,2546.0
2491,119.0,2546.0
2492,124.0,2546.0
2493,125.0,2546.0
2494,85.0,2498.0
2495,88.0,2500.0
2496,89.0,2501.0
2497,86.0,2503.0
2498,91.0,2505.0
2499,90.0,2507.0
2500,90.0,2509.0
2501,90.0,2512.0
2502,88.0,2513.0
2503,89.0,2516.0
